Department,Course,Year,Total Grades,"D, F, W Grades",% DFW,Difficulty
BSE,490F,2012.5,1.0,0.0,0.0,1.0
BSE,490G,2014.0,9.0,1.0,11.0,2.0
BSE,496X,2010.0,1.0,0.0,0.0,1.0
BUSAD,101,2008.5,464.1818181818182,61.54545454545455,13.772727272727273,3.090909090909091
BUSAD,101H,2004.0,21.666666666666668,0.3333333333333333,1.0,1.0
BUSAD,102,2012.0,303.0,20.636363636363637,6.181818181818182,1.2727272727272727
BUSAD,102X,2006.0,105.0,1.0,1.0,1.0
BUSAD,103,2016.5,416.1666666666667,77.83333333333333,20.166666666666668,4.666666666666667
BUSAD,103X,2014.5,403.0,80.5,22.0,5.0
BUSAD,201,2009.6,234.7,14.3,11.6,2.6
BUSAD,202,2012.3333333333333,284.5,19.333333333333332,10.333333333333334,2.1666666666666665
BUSAD,203,2016.6666666666667,500.8888888888889,39.77777777777778,7.333333333333333,1.6666666666666667
BUSAD,203X,2014.1666666666667,411.8333333333333,45.833333333333336,8.666666666666666,2.0
BUSAD,250,2013.8461538461538,405.96153846153845,21.5,4.730769230769231,1.1923076923076923
BUSAD,291A,2010.923076923077,1.3076923076923077,0.07692307692307693,7.6923076923076925,1.6923076923076923
BUSAD,291D,2008.0,7.0,0.25,2.25,1.25
BUSAD,292,2012.5,21.318181818181817,0.6818181818181818,3.6363636363636362,1.3636363636363635
BUSAD,292X,2005.8,29.6,2.0,5.8,1.4
BUSAD,301,2007.6666666666667,49.25,3.3333333333333335,7.25,1.75
BUSAD,325,2011.3333333333333,2.6666666666666665,1.6666666666666667,72.33333333333333,10.0
BUSAD,392,2004.0,17.25,1.5,8.75,1.75
BUSAD,392X,2003.0,7.0,0.0,0.0,1.0
BUSAD,490A,2007.0,1.0,0.0,0.0,1.0
BUSAD,490E,2012.2666666666667,1.8666666666666667,0.0,0.0,1.0
BUSAD,490G,2008.0,4.0,0.0,0.0,1.0
BUSAD,490H,2010.2903225806451,9.483870967741936,0.8064516129032258,8.67741935483871,2.4516129032258065
BUSAD,491A,2010.5,7.586956521739131,0.21739130434782608,2.0217391304347827,1.2608695652173914
BUSAD,491B,2013.2857142857142,4.142857142857143,0.14285714285714285,1.7857142857142858,1.2857142857142858
BUSAD,491D,2011.375,14.0,0.0,0.0,1.0
BUSAD,491E,2012.0,5.384615384615385,0.0,0.0,1.0
BUSAD,492,2006.0,1.0,0.0,0.0,1.0
C E,104,2006.0,79.16666666666667,6.583333333333333,9.333333333333334,2.0833333333333335
C E,105,2013.5,111.05555555555556,5.111111111111111,4.833333333333333,1.2777777777777777
C E,111,2010.5,121.33333333333333,14.733333333333333,12.233333333333333,2.8
C E,160,2010.5,105.73333333333333,18.433333333333334,15.066666666666666,3.433333333333333
C E,170,2010.5,98.43333333333334,5.633333333333334,5.333333333333333,1.2
C E,203,2005.7272727272727,63.0,4.0,6.636363636363637,1.6363636363636365
C E,204,2006.0,57.916666666666664,3.3333333333333335,5.75,1.4166666666666667
C E,205,2010.0,91.25,17.5,18.5,4.5
C E,206,2014.5,85.0,6.5,8.0,2.0
C E,303,2005.7272727272727,56.0,2.4545454545454546,4.636363636363637,1.2727272727272727
C E,304,2006.0,52.916666666666664,2.4166666666666665,3.75,1.25
C E,305,2010.2,92.6,0.8,1.0,1.0
C E,306,2013.764705882353,79.47058823529412,1.7058823529411764,2.411764705882353,1.1176470588235294
C E,326,2010.8461538461538,63.87179487179487,3.5384615384615383,5.128205128205129,1.2307692307692308
C E,332,2011.25,93.7,19.25,21.625,4.875
C E,333,2010.5555555555557,60.84444444444444,14.866666666666667,23.133333333333333,5.222222222222222
C E,334,2010.5,65.73913043478261,11.869565217391305,20.130434782608695,4.239130434782608
C E,350,2006.5,37.5,1.8333333333333333,4.666666666666667,1.3333333333333333
C E,355,2010.5,71.13333333333334,4.633333333333334,6.8,1.6333333333333333
C E,360,2010.6470588235295,87.55882352941177,5.823529411764706,6.911764705882353,1.6176470588235294
C E,372,2010.5,70.23333333333333,3.7666666666666666,5.033333333333333,1.3
C E,382,2010.878787878788,64.27272727272727,1.4545454545454546,2.0606060606060606,1.121212121212121
C E,383,2010.5,22.166666666666668,0.2,0.9666666666666667,1.0
C E,388,2012.0,14.818181818181818,0.6363636363636364,7.7272727272727275,2.090909090909091
C E,388X,2005.5,2.5,0.0,0.0,1.0
C E,395X,2016.5,15.5,0.0,0.0,1.0
C E,411,2012.0,1.75,0.0,0.0,1.0
C E,417,2011.0,20.933333333333334,0.6666666666666666,2.466666666666667,1.0666666666666667
C E,420,2010.0,21.066666666666666,1.2666666666666666,5.066666666666666,1.4666666666666666
C E,421,2010.0,18.2,0.7333333333333333,4.0,1.4
C E,424A,2014.0,3.8,0.6,16.6,4.0
C E,424B,2013.5,2.75,0.0,0.0,1.0
C E,424C,2014.0,3.0,0.3333333333333333,16.666666666666668,4.0
C E,424D,2013.5,1.75,0.0,0.0,1.0
C E,424E,2014.0,1.0,0.0,0.0,1.0
C E,428,2011.0,24.333333333333332,1.0666666666666667,3.3333333333333335,1.2
C E,430X,2012.5,9.5,1.0,7.5,2.0
C E,446,2011.0,15.857142857142858,2.5714285714285716,14.857142857142858,3.4285714285714284
C E,447,2007.0,13.25,0.0,0.0,1.0
C E,448,2015.0,27.25,0.5,1.75,1.0
C E,449,2016.5,5.0,0.5,7.0,2.0
C E,449X,2013.0,3.0,0.0,0.0,1.0
C E,451,2010.642857142857,14.357142857142858,0.7857142857142857,5.357142857142857,1.5714285714285714
C E,453,2010.5,48.8,1.5333333333333334,3.066666666666667,1.2333333333333334
C E,460,2012.0,35.857142857142854,0.9523809523809523,2.5238095238095237,1.0952380952380953
C E,467,2015.25,2.75,0.25,8.25,2.5
C E,467X,2011.0,1.0,0.0,0.0,1.0
C E,473,2011.4166666666667,17.25,1.5833333333333333,16.333333333333332,2.9166666666666665
C E,483,2013.875,15.625,1.375,6.5,1.625
C E,483X,2008.5,3.0,0.0,0.0,1.0
C E,484,2012.5,5.0,0.5,10.0,3.0
C E,485,2010.5,58.06666666666667,1.8666666666666667,2.8666666666666667,1.1
C E,486,2007.5,46.166666666666664,1.8333333333333333,4.055555555555555,1.4444444444444444
C E,488,2016.0,20.666666666666668,0.0,0.0,1.0
C E,488X,2013.0,2.0,0.0,0.0,1.0
C E,489X,2017.0,5.0,0.0,0.0,1.0
C E,490,2010.6153846153845,12.153846153846153,0.4358974358974359,2.7435897435897436,1.3333333333333333
C E,490H,2013.076923076923,1.0769230769230769,0.0,0.0,1.0
C I,201,2009.948717948718,120.0,14.794871794871796,11.820512820512821,2.5128205128205128
C I,202,2012.2,81.44,6.84,8.12,1.84
C I,203X,2011.0,20.6,2.2,8.4,2.0
C I,204,2009.75,179.575,12.6,6.425,1.45
C I,205X,2017.0,116.5,4.5,4.0,1.0
C I,208,2011.5,2.3333333333333335,0.16666666666666666,5.5,2.0
C I,216,2014.0,107.71428571428571,2.2857142857142856,2.0,1.0
C I,216X,2009.0,75.0,8.0,10.333333333333334,2.3333333333333335
C I,219,2014.5,62.214285714285715,13.285714285714286,21.0,4.785714285714286
C I,245,2010.0625,100.78125,2.28125,2.0,1.0
C I,250,2005.0,181.0,11.375,6.25,1.25
C I,268,2009.0714285714287,97.71428571428571,2.0,1.75,1.0
C I,275X,2018.0,12.0,1.0,8.0,2.0
C I,280A,2010.5,42.53333333333333,3.066666666666667,7.1,1.5666666666666667
C I,280B,2010.9375,9.0,0.34375,4.03125,1.65625
C I,280C,2007.5,1.0,0.5,50.0,5.5
C I,280D,2010.0,1.0,0.0,0.0,1.0
C I,280I,2010.0,23.066666666666666,0.4666666666666667,1.7333333333333334,1.0666666666666667
C I,280J,2018.0,8.0,1.0,13.0,3.0
C I,280K,2015.0,1.0,1.0,100.0,10.0
C I,280L,2010.5,42.03333333333333,5.466666666666667,11.766666666666667,2.6
C I,280M,2009.235294117647,7.470588235294118,0.5882352941176471,8.0,2.2941176470588234
C I,280N,2013.5,96.8,6.2,7.7,1.8
C I,280O,2012.8,3.1,0.2,3.3,1.6
C I,280S,2015.5,14.7,0.6,3.9,1.5
C I,280T,2015.5,48.4,1.3,2.9,1.1
C I,281,2003.5,2.0,0.0,0.0,1.0
C I,290,2006.4,2.0,0.0,0.0,1.0
C I,302,2011.5714285714287,16.095238095238095,0.7142857142857143,5.857142857142857,1.8095238095238095
C I,315,2013.5,88.22222222222223,3.5555555555555554,4.444444444444445,1.1666666666666667
C I,332,2010.2903225806451,93.29032258064517,3.6129032258064515,3.967741935483871,1.1612903225806452
C I,333,2010.0625,39.875,3.28125,7.5,1.96875
C I,347,2008.6363636363637,6.636363636363637,0.45454545454545453,5.2727272727272725,1.9090909090909092
C I,370X,2018.0,33.0,0.0,0.0,1.0
C I,377,2010.5,62.30434782608695,0.6304347826086957,0.8478260869565217,1.0
C I,378,2010.5,53.43478260869565,0.34782608695652173,0.782608695652174,1.0
C I,395,2010.5,22.363636363636363,1.4090909090909092,6.909090909090909,1.9090909090909092
C I,398,2006.0,27.0,0.0,0.0,1.0
C I,399,2006.0,28.0,0.0,0.0,1.0
C I,401,2008.5,10.5,0.0,0.0,1.0
C I,402,2009.3333333333333,5.666666666666667,0.0,0.0,1.0
C I,403,2005.75,8.0,0.375,4.625,1.625
C I,405,2004.5,4.5,0.0,0.0,1.0
C I,405X,2017.1666666666667,72.16666666666667,1.0,1.5,1.0
C I,406,2010.5,92.5,2.8043478260869565,2.847826086956522,1.0434782608695652
C I,407,2011.590909090909,13.5,0.9545454545454546,8.772727272727273,2.272727272727273
C I,408X,2003.0,16.0,0.0,0.0,1.0
C I,416A,2010.5,82.5,0.4,0.5,1.0
C I,416B,2010.5,59.63333333333333,0.16666666666666666,0.3333333333333333,1.0
C I,416C,2010.375,1.25,0.125,12.5,2.125
C I,416D,2010.5,4.3,0.03333333333333333,0.43333333333333335,1.0666666666666667
C I,416E,2010.5,5.733333333333333,0.0,0.0,1.0
C I,416Z,2016.6,3.2,0.2,5.0,2.0
C I,417A,2010.851851851852,7.851851851851852,0.0,0.0,1.0
C I,417B,2007.2307692307693,1.3076923076923077,0.07692307692307693,7.6923076923076925,1.6923076923076923
C I,417C,2010.5,4.966666666666667,0.0,0.0,1.0
C I,417D,2008.1176470588234,2.235294117647059,0.058823529411764705,1.4705882352941178,1.2941176470588236
C I,417E,2008.1666666666667,1.75,0.08333333333333333,2.75,1.5
C I,417G,2011.1739130434783,2.869565217391304,0.043478260869565216,4.3478260869565215,1.391304347826087
C I,417J,2009.3333333333333,1.6666666666666667,0.0,0.0,1.0
C I,417K,2006.5,2.5,0.08333333333333333,8.333333333333334,1.75
C I,417L,2006.6923076923076,2.1538461538461537,0.07692307692307693,3.8461538461538463,1.6923076923076923
C I,417N,2010.6206896551723,3.8275862068965516,0.034482758620689655,0.3103448275862069,1.0344827586206897
C I,417P,2013.2631578947369,10.368421052631579,0.05263157894736842,0.2631578947368421,1.0
C I,417R,2016.3333333333333,1.3333333333333333,0.0,0.0,1.0
C I,417S,2016.3333333333333,1.3333333333333333,0.0,0.0,1.0
C I,417Z,2016.5,2.5,0.0,0.0,1.0
C I,418,2009.3333333333333,5.416666666666667,0.0,0.0,1.0
C I,419,2010.3333333333333,5.166666666666667,0.16666666666666666,1.75,1.1666666666666667
C I,420,2012.0,12.636363636363637,0.45454545454545453,2.909090909090909,1.1818181818181819
C I,420X,2005.5,5.0,1.0,16.5,4.0
C I,422X,2017.0,1.5,0.0,0.0,1.0
C I,426,2010.5,29.76086956521739,0.45652173913043476,1.5869565217391304,1.0434782608695652
C I,427,2004.0,18.0,0.0,0.0,1.0
C I,433,2010.5,20.772727272727273,0.0,0.0,1.0
C I,438,2010.0833333333333,21.458333333333332,0.125,0.5,1.0
C I,439,2010.7142857142858,19.607142857142858,0.0,0.0,1.0
C I,441X,2017.0,7.25,0.25,2.75,1.25
C I,443,2010.4888888888888,54.37777777777778,0.37777777777777777,0.9111111111111111,1.0222222222222221
C I,448,2010.5,51.45652173913044,0.4782608695652174,1.065217391304348,1.0217391304347827
C I,449,2010.5,49.71739130434783,0.21739130434782608,0.5217391304347826,1.0
C I,450,2006.0,3.3333333333333335,0.6666666666666666,50.0,7.0
C I,452,2013.904761904762,33.61904761904762,0.14285714285714285,0.2857142857142857,1.0
C I,452X,2006.0,17.0,0.0,0.0,1.0
C I,454,2014.6666666666667,35.76190476190476,1.4761904761904763,4.0,1.3333333333333333
C I,454X,2010.5,20.5,1.5,7.5,1.5
C I,456,2010.892857142857,17.607142857142858,0.2857142857142857,1.3571428571428572,1.1071428571428572
C I,457,2004.5,11.5,0.25,2.0,1.25
C I,468A,2010.5,49.78260869565217,0.2608695652173913,0.8043478260869565,1.0434782608695652
C I,468B,2010.5,49.54347826086956,0.1956521739130435,0.43478260869565216,1.0
C I,468C,2010.5,49.69565217391305,0.2608695652173913,0.8043478260869565,1.0434782608695652
C I,468D,2010.5,49.17391304347826,0.17391304347826086,0.3695652173913043,1.0
C I,468E,2010.1176470588234,5.117647058823529,0.11764705882352941,1.7058823529411764,1.3529411764705883
C I,468F,2010.5,18.733333333333334,0.06666666666666667,0.23333333333333334,1.0
C I,468G,2010.5,19.3,0.0,0.0,1.0
C I,468I,2010.5,18.866666666666667,0.0,0.0,1.0
C I,468J,2009.3333333333333,5.583333333333333,0.0,0.0,1.0
C I,468K,2010.3333333333333,5.083333333333333,0.25,3.5,1.5
C I,468P,2015.0,11.0,0.0,0.0,1.0
C I,468R,2011.1025641025642,4.3076923076923075,0.02564102564102564,0.358974358974359,1.0512820512820513
C I,475X,2018.0,12.0,0.0,0.0,1.0
C I,478,2004.0,19.666666666666668,0.6666666666666666,3.3333333333333335,1.0
C I,480A,2010.6,14.1,0.85,5.45,1.6
C I,480C,2009.3529411764705,9.411764705882353,0.29411764705882354,5.176470588235294,1.7058823529411764
C I,480E,2013.5,11.4,0.1,10.0,1.9
C I,480G,2014.8333333333333,4.333333333333333,0.3333333333333333,13.833333333333334,3.5
C I,480K,2007.25,6.166666666666667,0.5833333333333334,3.0,1.3333333333333333
C I,480S,2015.3333333333333,10.083333333333334,0.3333333333333333,2.8333333333333335,1.25
C I,486,2009.4545454545455,2.3636363636363638,0.09090909090909091,1.8181818181818181,1.3636363636363635
C I,487,2011.2222222222222,2.111111111111111,0.0,0.0,1.0
C I,488,2012.1,29.25,0.2,0.5,1.0
C I,490B,2009.0,1.0,0.0,0.0,1.0
C I,490C,2011.0,1.0,0.0,0.0,1.0
C I,490D,2011.3333333333333,1.0,0.0,0.0,1.0
C I,490E,2013.125,1.5,0.0,0.0,1.0
C I,490F,2011.0,1.0,0.0,0.0,1.0
C I,490G,2012.5,1.0,0.0,0.0,1.0
C I,490H,2009.6470588235295,1.588235294117647,0.0,0.0,1.0
C I,490J,2007.7857142857142,6.357142857142857,0.0,0.0,1.0
C I,490K,2008.6666666666667,1.0,0.0,0.0,1.0
C I,490L,2007.6666666666667,1.0,0.0,0.0,1.0
C I,490M,2011.75,1.0,0.0,0.0,1.0
C I,490N,2005.5,1.5,0.0,0.0,1.0
C I,490P,2016.0,1.0,0.0,0.0,1.0
C I,491,2003.0,36.0,0.0,0.0,1.0
C I,493,2004.2,12.4,0.4,5.2,1.8
C I,494,2016.0,1.0,0.0,0.0,1.0
C I,496,2008.0,8.5,0.5,3.0,1.0
C I,497,2008.7,3.2,0.0,0.0,1.0
C I,498,2014.0,13.916666666666666,1.0,9.333333333333334,2.6666666666666665
C R P,201,2015.0,59.2,5.0,8.8,2.0
C R P,251X,2016.5,31.833333333333332,4.0,12.333333333333334,2.6666666666666665
C R P,253,2007.5,69.2,8.1,12.1,2.7
C R P,270,2008.5,84.3,15.1,17.6,3.9
C R P,272,2007.7,38.8,5.1,13.5,3.2
C R P,274,2008.3,35.9,3.8,10.7,2.5
C R P,291,2010.5,33.142857142857146,7.071428571428571,21.0,4.857142857142857
C R P,293,2010.4615384615386,35.38461538461539,3.3846153846153846,10.307692307692308,2.5384615384615383
C R P,301,2016.0,30.0,2.6,8.8,2.2
C R P,320,2011.0,14.272727272727273,2.5454545454545454,13.636363636363637,3.4545454545454546
C R P,325X,2017.0,14.666666666666666,1.0,7.666666666666667,2.3333333333333335
C R P,330,2010.4186046511627,3.2093023255813953,0.06976744186046512,2.3255813953488373,1.4186046511627908
C R P,331,2017.0,23.0,2.0,9.0,2.0
C R P,332,2009.2,17.133333333333333,0.0,0.0,1.0
C R P,351X,2016.8,13.6,1.4,11.6,2.6
C R P,365,2003.0,27.0,4.0,15.0,3.0
C R P,376,2009.7333333333333,5.133333333333334,0.4666666666666667,7.2,2.466666666666667
C R P,383,2010.6666666666667,30.666666666666668,4.466666666666667,13.2,3.2
C R P,391,2011.75,14.0,1.2857142857142858,8.0,2.25
C R P,415,2003.0,12.0,0.0,0.0,1.0
C R P,416,2008.5555555555557,8.777777777777779,0.4444444444444444,12.555555555555555,2.0
C R P,417,2011.5833333333333,20.166666666666668,0.8333333333333334,3.6666666666666665,1.1666666666666667
C R P,421X,2016.0,6.666666666666667,0.0,0.0,1.0
C R P,425,2006.4285714285713,23.142857142857142,1.7142857142857142,7.857142857142857,2.142857142857143
C R P,427X,2014.0,4.0,0.0,0.0,1.0
C R P,429,2010.0833333333333,14.083333333333334,2.4166666666666665,17.916666666666668,4.0
C R P,432,2010.0714285714287,14.75,0.39285714285714285,3.5,1.5
C R P,435,2010.75,20.25,2.125,11.0,2.625
C R P,436,2014.5,11.5,0.5,4.0,1.5
C R P,437X,2016.5,15.0,0.0,0.0,1.0
C R P,442,2011.0714285714287,14.785714285714286,0.2857142857142857,2.0,1.2142857142857142
C R P,445,2010.642857142857,8.5,0.6428571428571429,11.785714285714286,2.9285714285714284
C R P,450X,2017.5,16.5,3.5,21.0,5.0
C R P,451,2009.121212121212,14.242424242424242,1.2727272727272727,10.030303030303031,2.393939393939394
C R P,452,2009.3333333333333,6.0,1.0,16.833333333333332,3.888888888888889
C R P,453X,2016.5,18.5,2.0,11.5,2.5
C R P,454,2017.0,9.0,3.0,33.0,7.0
C R P,454X,2013.75,4.5,0.0,0.0,1.0
C R P,455,2007.4,10.8,3.0,25.4,6.2
C R P,456,2015.5,5.25,2.25,51.25,7.5
C R P,456X,2012.0,2.6666666666666665,0.3333333333333333,16.666666666666668,4.0
C R P,457X,2015.0,9.0,3.0,33.0,7.0
C R P,458,2018.0,9.0,4.0,44.0,10.0
C R P,458X,2015.6666666666667,4.333333333333333,3.0,50.0,7.0
C R P,459X,2015.0,4.0,1.0,25.0,6.0
C R P,460X,2014.3333333333333,8.666666666666666,1.0,8.333333333333334,2.0
C R P,464X,2005.0,8.0,0.0,0.0,1.0
C R P,471X,2016.5,14.0,2.5,18.0,4.0
C R P,475,2009.7,7.7,1.6,21.4,5.0
C R P,475A,2003.0,12.0,0.0,0.0,1.0
C R P,475B,2003.5,7.5,0.0,0.0,1.0
C R P,475C,2003.5,8.5,0.0,0.0,1.0
C R P,479,2018.0,5.0,0.0,0.0,1.0
C R P,479X,2015.0,6.6,0.0,0.0,1.0
C R P,481,2008.0,18.0,1.4,8.0,2.2
C R P,484,2010.764705882353,12.470588235294118,1.2941176470588236,12.058823529411764,3.0588235294117645
C R P,490,2010.7826086956522,2.6956521739130435,0.0,0.0,1.0
C R P,490H,2010.7272727272727,1.2727272727272727,0.0,0.0,1.0
C R P,491,2010.4166666666667,10.416666666666666,1.4166666666666667,13.25,3.5833333333333335
C R P,492,2010.0,26.8,1.9333333333333333,6.533333333333333,1.6
C R P,494,2010.0,14.375,0.75,4.9375,1.75
C R P,498,2012.0,13.35,0.35,2.55,1.25
CH E,160,2015.5,121.9,30.3,24.4,5.6
CH E,202,2014.8333333333333,181.83333333333334,4.5,2.8333333333333335,1.0
CH E,210,2010.5625,73.3125,11.28125,14.71875,3.4375
CH E,220,2016.0,2.75,0.0,0.0,1.0
CH E,220X,2013.0,4.0,1.0,25.0,6.0
CH E,302,2008.625,89.5,0.625,0.625,1.0
CH E,310,2011.5,66.3076923076923,11.961538461538462,18.53846153846154,4.076923076923077
CH E,311X,2005.6666666666667,12.666666666666666,2.3333333333333335,17.333333333333332,4.333333333333333
CH E,325,2010.9302325581396,32.325581395348834,1.6046511627906976,3.511627906976744,1.255813953488372
CH E,356,2010.5,67.03333333333333,10.233333333333333,16.8,3.8
CH E,357,2010.5,59.266666666666666,5.3,8.3,1.9666666666666666
CH E,358,2010.5,57.9,9.9,16.266666666666666,3.6333333333333333
CH E,381,2010.5,57.266666666666666,6.666666666666667,11.433333333333334,2.6333333333333333
CH E,382,2010.5,54.4,7.066666666666666,11.8,2.6
CH E,391,2015.0,9.142857142857142,0.42857142857142855,5.857142857142857,2.0
CH E,391A,2007.5,12.125,0.0,0.0,1.0
CH E,391B,2006.5,12.5,0.0,0.0,1.0
CH E,392,2010.5,11.875,0.0,0.0,1.0
CH E,406,2010.6363636363637,25.272727272727273,2.272727272727273,9.0,2.090909090909091
CH E,408,2012.0,37.625,2.0,6.375,1.75
CH E,410X,2018.0,16.0,2.0,13.0,3.0
CH E,412X,2018.0,1.0,1.0,100.0,10.0
CH E,415,2011.0,31.2,1.4666666666666666,4.533333333333333,1.2
CH E,420,2015.6666666666667,57.22222222222222,3.111111111111111,5.555555555555555,1.5555555555555556
CH E,420X,2012.0,38.0,0.0,0.0,1.0
CH E,421,2010.5,49.333333333333336,1.5333333333333334,3.7333333333333334,1.2333333333333334
CH E,426,2010.9302325581396,26.88372093023256,0.13953488372093023,0.4186046511627907,1.0
CH E,427,2012.0,10.0,0.2222222222222222,2.7777777777777777,1.4444444444444444
CH E,430,2010.5,46.9,0.7333333333333333,1.3,1.0
CH E,440,2012.3333333333333,33.666666666666664,2.3333333333333335,8.222222222222221,1.8888888888888888
CH E,442,2008.5,19.666666666666668,0.8333333333333334,4.0,1.6666666666666667
CH E,443,2004.5,24.5,1.5,6.0,2.0
CH E,447,2015.0,28.285714285714285,1.4285714285714286,6.857142857142857,1.7142857142857142
CH E,490,2010.5,20.804347826086957,0.45652173913043476,2.0217391304347827,1.1304347826086956
CH E,490H,2011.1904761904761,1.5714285714285714,0.09523809523809523,4.761904761904762,1.8571428571428572
CH E,499,2006.8823529411766,4.176470588235294,0.11764705882352941,3.1176470588235294,1.588235294117647
CHEM,101,2014.142857142857,32.285714285714285,4.142857142857143,14.571428571428571,3.2857142857142856
CHEM,101A,2016.5,33.0,4.0,10.5,2.5
CHEM,101B,2017.5,20.5,1.5,7.0,2.0
CHEM,101X,2012.0,23.0,4.0,18.0,4.0
CHEM,102L,2015.3,84.4,3.7,4.1,1.1
CHEM,105,2003.0,91.0,13.0,14.0,3.0
CHEM,110,2014.5,21.833333333333332,1.1666666666666667,4.833333333333333,1.1666666666666667
CHEM,110X,2011.0,28.0,3.3333333333333335,14.333333333333334,3.0
CHEM,155,2005.5,378.3333333333333,83.33333333333333,22.166666666666668,5.0
CHEM,160,2012.6315789473683,60.473684210526315,9.736842105263158,17.94736842105263,4.157894736842105
CHEM,163,2010.9705882352941,280.8235294117647,69.91176470588235,23.705882352941178,5.5588235294117645
CHEM,163L,2010.9705882352941,277.29411764705884,43.588235294117645,16.735294117647058,3.7941176470588234
CHEM,164,2006.5,144.0,43.833333333333336,30.5,7.166666666666667
CHEM,164L,2006.5,70.83333333333333,11.166666666666666,16.166666666666668,3.6666666666666665
CHEM,165,2006.5,275.8333333333333,58.166666666666664,20.833333333333332,4.666666666666667
CHEM,167,2010.5,509.7,98.43333333333334,24.7,5.733333333333333
CHEM,167L,2010.5,177.8,27.533333333333335,16.1,3.6333333333333333
CHEM,177,2010.5,469.2391304347826,115.04347826086956,23.32608695652174,5.413043478260869
CHEM,177L,2010.5,446.9130434782609,86.19565217391305,18.934782608695652,4.369565217391305
CHEM,177M,2004.0,39.666666666666664,8.0,20.333333333333332,4.666666666666667
CHEM,177N,2010.0,40.666666666666664,6.533333333333333,15.2,3.533333333333333
CHEM,178,2011.342105263158,360.86842105263156,61.36842105263158,16.36842105263158,3.710526315789474
CHEM,178L,2011.342105263158,278.55263157894734,32.526315789473685,11.421052631578947,2.526315789473684
CHEM,178M,2005.0,30.0,3.0,9.666666666666666,2.3333333333333335
CHEM,201,2012.0,45.90909090909091,8.272727272727273,18.181818181818183,4.181818181818182
CHEM,201L,2012.0,45.63636363636363,9.272727272727273,20.545454545454547,4.7272727272727275
CHEM,201X,2006.0,44.0,8.0,18.0,4.0
CHEM,211,2010.5,64.6,13.566666666666666,21.7,5.033333333333333
CHEM,211L,2010.5,63.46666666666667,10.366666666666667,16.9,3.933333333333333
CHEM,231,2010.5111111111112,120.0,32.17777777777778,24.755555555555556,5.8
CHEM,231L,2010.5111111111112,113.86666666666666,13.066666666666666,10.088888888888889,2.3333333333333335
CHEM,299,2011.0740740740741,3.2962962962962963,0.2222222222222222,4.851851851851852,1.8518518518518519
CHEM,301,2011.0,36.666666666666664,5.266666666666667,16.333333333333332,3.8666666666666667
CHEM,316,2010.0,28.333333333333332,2.066666666666667,7.666666666666667,1.9333333333333333
CHEM,316L,2010.0,28.866666666666667,3.066666666666667,11.466666666666667,2.6
CHEM,321,2004.0,66.25,7.5,11.5,2.5
CHEM,321L,2011.0,6.466666666666667,0.8666666666666667,12.733333333333333,3.533333333333333
CHEM,322,2004.5,51.5,6.5,13.5,3.0
CHEM,322L,2011.0,40.46666666666667,4.533333333333333,11.666666666666666,2.533333333333333
CHEM,324,2012.421052631579,71.26315789473684,15.789473684210526,22.57894736842105,5.2105263157894735
CHEM,325,2011.5,100.73076923076923,14.153846153846153,14.923076923076923,3.230769230769231
CHEM,326X,2017.0,20.333333333333332,0.6666666666666666,3.6666666666666665,1.0
CHEM,331,2011.342105263158,276.8157894736842,71.34210526315789,26.92105263157895,6.2894736842105265
CHEM,331L,2011.342105263158,185.1315789473684,19.657894736842106,9.578947368421053,2.210526315789474
CHEM,332,2011.3513513513512,220.6216216216216,67.08108108108108,30.91891891891892,7.216216216216216
CHEM,332L,2011.3513513513512,98.4054054054054,10.324324324324325,10.513513513513514,2.2162162162162162
CHEM,333L,2010.0,25.8,1.9333333333333333,7.8,2.0
CHEM,334L,2011.0,22.6,2.0,8.533333333333333,2.0
CHEM,399,2010.4418604651162,12.372093023255815,0.20930232558139536,1.255813953488372,1.069767441860465
CHEM,401L,2010.2666666666667,17.666666666666668,1.6666666666666667,9.666666666666666,2.466666666666667
