Year,Class,Total Grades,"D, F, W Grades",% DFW
2016,MTEOR 107,215.0,21.0,10.0
2016,MTEOR 111,20.0,0.0,0.0
2016,MTEOR 112,29.0,0.0,0.0
2016,MTEOR 113X,22.0,4.0,18.0
2016,MTEOR 160,15.0,2.0,13.0
2016,MTEOR 206,88.33333333333333,10.0,14.333333333333334
2016,MTEOR 227,23.0,6.0,26.0
2016,MTEOR 290X,11.0,2.0,18.0
2016,MTEOR 301,32.0,7.0,22.0
2016,MTEOR 311,25.0,4.0,16.0
2016,MTEOR 321,2.5,0.0,0.0
2016,MTEOR 324,21.0,2.0,10.0
2016,MTEOR 341,24.0,0.0,0.0
2016,MTEOR 342,20.0,1.0,5.0
2016,MTEOR 402,9.0,0.0,0.0
2016,MTEOR 404,12.5,2.0,9.5
2016,MTEOR 406,12.0,0.0,0.0
2016,MTEOR 407,17.0,3.0,18.0
2016,MTEOR 411,21.0,3.0,14.0
2016,MTEOR 417,13.0,1.0,8.0
2016,MTEOR 432,13.0,2.0,15.0
2016,MTEOR 435,20.0,0.0,0.0
2016,MTEOR 443,21.0,1.0,5.0
2016,MTEOR 454,20.0,0.0,0.0
2016,MTEOR 499,20.0,0.0,0.0
2016,MUSIC 101,24.5,2.5,10.0
2016,MUSIC 102,402.0,70.66666666666667,18.333333333333332
2016,MUSIC 105,7.5,1.0,14.5
2016,MUSIC 111,57.0,1.0,1.5
2016,MUSIC 112,180.0,6.5,4.0
2016,MUSIC 113,42.5,2.0,4.5
2016,MUSIC 114A,337.0,7.0,2.0
2016,MUSIC 114B,99.0,1.0,1.0
2016,MUSIC 114C,36.0,2.0,6.0
2016,MUSIC 115,58.5,1.5,2.5
2016,MUSIC 118A,1.0,0.0,0.0
2016,MUSIC 118B,3.0,0.0,0.0
2016,MUSIC 118C,1.0,0.0,0.0
2016,MUSIC 118D,10.5,1.0,7.5
2016,MUSIC 118E,4.0,0.0,0.0
2016,MUSIC 118F,11.0,0.0,0.0
2016,MUSIC 118G,6.0,0.0,0.0
2016,MUSIC 119A,10.5,0.0,0.0
2016,MUSIC 119B,2.0,0.0,0.0
2016,MUSIC 119C,1.0,0.0,0.0
2016,MUSIC 119D,1.5,0.0,0.0
2016,MUSIC 119E,1.0,0.0,0.0
2016,MUSIC 119F,10.0,0.0,0.0
2016,MUSIC 119G,2.5,0.0,0.0
2016,MUSIC 119I,3.0,0.0,0.0
2016,MUSIC 120,30.0,1.0,3.0
2016,MUSIC 127,36.0,5.0,14.0
2016,MUSIC 128,23.0,2.0,9.0
2016,MUSIC 141,70.5,2.5,3.5
2016,MUSIC 151A,73.0,1.5,2.0
2016,MUSIC 151B,128.5,3.5,2.5
2016,MUSIC 161,69.5,1.5,2.0
2016,MUSIC 181,76.5,2.5,3.0
2016,MUSIC 219A,13.0,0.5,3.5
2016,MUSIC 219B,2.5,0.5,16.5
2016,MUSIC 219D,4.0,0.5,10.0
2016,MUSIC 219F,5.5,0.0,0.0
2016,MUSIC 219G,9.0,0.0,0.0
2016,MUSIC 219I,2.0,0.0,0.0
2016,MUSIC 224,49.0,3.0,6.0
2016,MUSIC 225,38.0,2.0,5.0
2016,MUSIC 227,22.0,2.0,9.0
2016,MUSIC 228,13.0,2.0,15.0
2016,MUSIC 234,36.0,4.0,11.0
2016,MUSIC 235,27.0,1.0,4.0
2016,MUSIC 246,20.0,3.5,18.5
2016,MUSIC 248,19.0,6.0,32.0
2016,MUSIC 265,106.0,0.5,0.5
2016,MUSIC 266,13.0,0.0,0.0
2016,MUSIC 280K,11.0,0.0,0.0
2016,MUSIC 290B,4.0,1.0,25.0
2016,MUSIC 290C,1.0,0.0,0.0
2016,MUSIC 290F,33.5,0.0,0.0
2016,MUSIC 301A,14.5,0.0,0.0
2016,MUSIC 301B,17.5,0.0,0.0
2016,MUSIC 302,22.0,5.0,23.0
2016,MUSIC 304,69.0,3.0,4.5
2016,MUSIC 318B,1.0,0.0,0.0
2016,MUSIC 318D,1.0,0.0,0.0
2016,MUSIC 318F,1.0,0.0,0.0
2016,MUSIC 318G,1.0,0.0,0.0
2016,MUSIC 319A,8.5,0.0,0.0
2016,MUSIC 319B,1.0,0.0,0.0
2016,MUSIC 319C,1.0,0.0,0.0
2016,MUSIC 319D,1.0,0.0,0.0
2016,MUSIC 319F,3.5,0.0,0.0
2016,MUSIC 319G,4.0,0.0,0.0
2016,MUSIC 319I,3.0,0.0,0.0
2016,MUSIC 321A,15.0,0.0,0.0
2016,MUSIC 321B,3.0,0.5,16.5
2016,MUSIC 321D,2.0,0.5,16.5
2016,MUSIC 321F,17.5,0.0,0.0
2016,MUSIC 321G,4.5,0.0,0.0
2016,MUSIC 321I,11.0,0.0,0.0
2016,MUSIC 321J,38.5,0.0,0.0
2016,MUSIC 324,14.0,0.0,0.0
2016,MUSIC 327B,8.0,0.0,0.0
2016,MUSIC 334,23.0,2.0,9.0
2016,MUSIC 335,25.0,0.0,0.0
2016,MUSIC 344,28.0,1.0,4.0
2016,MUSIC 345,23.0,1.0,4.0
2016,MUSIC 346,19.0,9.0,47.0
2016,MUSIC 350,9.0,0.0,0.0
2016,MUSIC 351,7.0,0.0,0.0
2016,MUSIC 352,1.0,0.0,0.0
2016,MUSIC 353,10.0,0.0,0.0
2016,MUSIC 354,7.0,1.0,14.0
2016,MUSIC 355,7.0,0.0,0.0
2016,MUSIC 360,12.0,0.0,0.0
2016,MUSIC 361,26.0,2.0,8.0
2016,MUSIC 362B,7.0,0.0,0.0
2016,MUSIC 366,11.0,0.0,0.0
2016,MUSIC 367,13.0,0.0,0.0
2016,MUSIC 374X,2.0,0.0,0.0
2016,MUSIC 375X,8.0,0.0,0.0
2016,MUSIC 383,29.0,2.0,7.0
2016,MUSIC 384,25.0,0.0,0.0
2016,MUSIC 415B,4.0,0.0,0.0
2016,MUSIC 415C,1.0,0.0,0.0
2016,MUSIC 415I,2.0,1.0,50.0
2016,MUSIC 417R,5.5,0.0,0.0
2016,MUSIC 417S,5.5,0.0,0.0
2016,MUSIC 419A,7.5,0.0,0.0
2016,MUSIC 419B,1.0,0.0,0.0
2016,MUSIC 419D,1.0,0.0,0.0
2016,MUSIC 419F,6.0,0.0,0.0
2016,MUSIC 419G,3.0,0.0,0.0
2016,MUSIC 419I,2.0,0.0,0.0
2016,MUSIC 434X,21.0,0.0,0.0
2016,MUSIC 440,9.0,0.0,0.0
2016,MUSIC 446,12.0,0.0,0.0
2016,MUSIC 464,12.0,0.0,0.0
2016,MUSIC 465,8.0,0.0,0.0
2016,MUSIC 466,12.0,0.0,0.0
2016,MUSIC 472,15.0,1.0,7.0
2016,MUSIC 476,6.0,0.0,0.0
2016,MUSIC 480K,21.0,0.5,2.0
2016,MUSIC 490A,6.5,0.0,0.0
2016,MUSIC 490B,1.5,0.5,50.0
2016,MUSIC 490D,1.0,1.0,100.0
2016,MUSIC 490E,2.0,0.0,0.0
2016,MUSIC 490F,5.0,0.0,0.0
2016,MUSIC 490G,2.0,0.0,0.0
2016,MUSIC 490I,2.0,0.0,0.0
2016,N S 111,22.0,0.0,0.0
2016,N S 212,34.0,1.0,3.0
2016,N S 220,20.0,0.0,0.0
2016,N S 230,12.0,0.0,0.0
2016,N S 320,34.0,0.0,0.0
2016,N S 321,8.0,1.0,13.0
2016,N S 330,28.0,0.0,0.0
2016,N S 410,9.0,0.0,0.0
2016,N S 412,9.0,0.0,0.0
2016,N S 440,4.0,0.5,16.5
2016,NREM 110,102.0,2.0,2.0
2016,NREM 111,62.5,0.5,1.0
2016,NREM 114,5.0,1.0,20.0
2016,NREM 120,147.33333333333334,24.333333333333332,19.333333333333332
2016,NREM 130,39.0,2.0,5.0
2016,NREM 181,21.0,2.0,10.0
2016,NREM 207,40.0,1.0,3.0
2016,NREM 211,64.0,3.0,5.0
2016,NREM 240X,20.0,0.0,0.0
2016,NREM 260X,2.0,1.0,50.0
2016,NREM 270,20.0,0.0,0.0
2016,NREM 301,29.0,1.0,3.0
2016,NREM 303,11.0,0.0,0.0
2016,NREM 305,105.0,9.0,9.0
2016,NREM 315,37.0,0.0,0.0
2016,NREM 330,22.0,0.0,0.0
2016,NREM 345,13.0,3.0,23.0
2016,NREM 357,19.0,2.0,11.0
2016,NREM 385,23.0,1.0,4.0
2016,NREM 390,24.0,1.0,4.0
2016,NREM 407,32.0,1.0,3.0
2016,NREM 446,24.0,6.0,25.0
2016,NREM 452,9.0,0.0,0.0
2016,NREM 460,45.5,0.0,0.0
2016,NREM 471,3.0,0.0,0.0
2016,NREM 485X,1.5,0.0,0.0
2016,NREM 489,1.0,0.0,0.0
2016,NREM 489X,1.0,0.0,0.0
2016,NREM 490A,4.5,0.5,10.0
2016,NREM 490B,3.0,0.0,0.0
2016,NREM 490H,1.0,0.0,0.0
2016,NREM 496A,10.666666666666666,0.0,0.0
2016,NREM 496B,16.0,0.0,0.0
2016,NUC E 401,32.5,8.5,28.0
2016,NUC E 402,7.0,1.0,14.0
2016,NUC E 421,9.0,0.0,0.0
2016,NUC E 430,15.0,1.0,7.0
2016,NUC E 490,1.3333333333333333,0.0,0.0
2016,P R 220,249.0,19.0,7.5
2016,P R 301,63.0,0.5,1.0
2016,P R 305,52.0,7.0,14.0
2016,P R 321,69.5,4.0,5.5
2016,P R 390J,1.0,1.0,100.0
2016,P R 420X,28.5,0.0,0.0
2016,P R 424,50.0,1.0,1.5
2016,P R 497G,3.0,0.0,0.0
2016,P R 497M,5.0,1.0,20.0
2016,P R 499A,29.333333333333332,0.0,0.0
2016,PERF 401,6.333333333333333,0.0,0.0
2016,PHIL 201,353.5,52.5,15.0
2016,PHIL 206,67.0,8.0,12.0
2016,PHIL 207,29.5,11.0,37.5
2016,PHIL 230,714.3333333333334,69.33333333333333,8.666666666666666
2016,PHIL 235,60.5,14.0,22.5
2016,PHIL 310,31.0,1.0,3.0
2016,PHIL 317,21.0,4.0,19.0
2016,PHIL 318,33.0,5.0,15.0
2016,PHIL 320,36.0,9.0,25.0
2016,PHIL 331,42.0,2.0,5.0
2016,PHIL 332,16.0,0.0,0.0
2016,PHIL 335,34.0,3.0,9.0
2016,PHIL 336,26.0,1.0,4.0
2016,PHIL 338,28.0,3.0,11.0
2016,PHIL 339X,17.0,5.0,29.0
2016,PHIL 340,27.0,4.0,15.0
2016,PHIL 343,84.0,7.5,9.5
2016,PHIL 350,24.0,5.0,21.0
2016,PHIL 353X,35.0,1.0,3.0
2016,PHIL 364,32.0,9.0,28.0
2016,PHIL 366,28.0,5.0,18.0
2016,PHIL 380,22.0,1.0,5.0
2016,PHIL 382X,14.0,1.0,7.0
2016,PHIL 430,20.0,2.0,10.0
2016,PHIL 450,17.0,2.0,12.0
2016,PHIL 460,1.0,0.0,0.0
2016,PHIL 464X,16.0,2.0,13.0
2016,PHIL 465,25.0,0.0,0.0
2016,PHIL 490,1.0,0.0,0.0
2016,PHIL 490H,1.0,0.0,0.0
2016,PHYS 101,138.5,63.5,46.0
2016,PHYS 102L,4.0,0.0,0.0
2016,PHYS 111,232.66666666666666,63.0,28.0
2016,PHYS 112,93.66666666666667,6.0,4.333333333333333
2016,PHYS 115,188.5,36.5,19.5
2016,PHYS 115L,66.0,7.0,11.0
2016,PHYS 198,27.0,4.0,15.0
2016,PHYS 221,630.3333333333334,223.0,37.666666666666664
2016,PHYS 221H,51.5,4.5,4.5
2016,PHYS 222,250.0,109.66666666666667,34.666666666666664
2016,PHYS 222H,11.0,1.5,15.0
2016,PHYS 241,19.0,6.0,32.0
2016,PHYS 241H,2.0,0.0,0.0
2016,PHYS 242,18.0,1.0,6.0
2016,PHYS 242H,4.0,0.0,0.0
2016,PHYS 290,14.5,1.5,8.0
2016,PHYS 302,6.0,0.0,0.0
2016,PHYS 304,34.0,8.0,24.0
2016,PHYS 306,28.0,6.0,21.0
2016,PHYS 310,12.0,0.0,0.0
2016,PHYS 311,12.0,0.0,0.0
2016,PHYS 311T,10.0,2.0,20.0
2016,PHYS 321,41.0,5.0,12.0
2016,PHYS 321L,31.0,6.0,19.0
2016,PHYS 322,23.0,2.0,9.0
2016,PHYS 322L,20.0,1.0,5.0
2016,PHYS 361,28.0,6.0,21.0
2016,PHYS 362,12.0,1.0,8.0
2016,PHYS 364,18.0,2.0,11.0
2016,PHYS 365,25.0,2.0,8.0
2016,PHYS 421,1.0,0.0,0.0
2016,PHYS 450,2.0,0.0,0.0
2016,PHYS 450L,2.3333333333333335,0.0,0.0
2016,PHYS 461,1.0,0.0,0.0
2016,PHYS 480,23.0,4.0,17.0
2016,PHYS 481,11.0,0.0,0.0
2016,PHYS 490,2.0,0.0,0.0
2016,PL P 408,49.5,1.5,2.5
2016,PL P 416,21.0,1.0,5.0
2016,PL P 416L,17.0,0.0,0.0
2016,PL P 477,3.0,0.0,0.0
2016,PL P 490A,1.0,0.0,0.0
2016,POL S 101,38.5,2.0,6.5
2016,POL S 215,274.0,41.0,12.666666666666666
2016,POL S 235,68.0,13.5,20.0
2016,POL S 241,108.33333333333333,7.0,4.666666666666667
2016,POL S 251,207.5,60.0,29.5
2016,POL S 301,51.5,16.5,31.5
2016,POL S 310,100.0,23.5,23.5
2016,POL S 315,44.5,9.0,17.0
2016,POL S 318,48.0,1.0,2.0
2016,POL S 319,51.5,5.0,10.5
2016,POL S 320,28.0,10.0,36.0
2016,POL S 333,44.0,5.0,11.0
2016,POL S 334,24.333333333333332,4.666666666666667,19.0
2016,POL S 335,55.0,5.0,9.0
2016,POL S 339X,17.0,2.0,12.0
2016,POL S 340,17.0,2.0,12.0
2016,POL S 342X,8.5,1.0,14.0
2016,POL S 343,18.0,1.0,6.0
2016,POL S 344,36.0,1.0,3.0
2016,POL S 345,30.0,6.0,20.0
2016,POL S 346,33.0,5.0,15.0
2016,POL S 348X,13.0,3.0,20.0
2016,POL S 349,25.0,0.0,0.0
2016,POL S 350,40.0,5.0,13.0
2016,POL S 354,41.0,7.0,17.0
2016,POL S 355X,41.0,7.0,17.0
2016,POL S 358,34.5,5.5,18.5
2016,POL S 359,25.0,2.0,8.0
2016,POL S 360,16.0,1.0,6.0
2016,POL S 361,33.0,3.0,9.0
2016,POL S 362X,16.0,4.0,25.0
2016,POL S 363,73.0,3.0,4.0
2016,POL S 364,32.0,4.5,14.0
2016,POL S 370,22.0,6.0,27.0
2016,POL S 371,55.0,3.0,5.0
2016,POL S 381,25.0,4.0,16.0
2016,POL S 383,8.0,2.0,25.0
2016,POL S 417,4.0,0.0,0.0
2016,POL S 420,42.0,4.0,10.0
2016,POL S 421,26.0,2.0,8.0
2016,POL S 422,14.0,0.0,0.0
2016,POL S 442,9.0,1.0,11.0
2016,POL S 452,4.0,0.0,0.0
2016,POL S 453,17.0,3.0,18.0
2016,POL S 470,12.0,1.0,8.0
2016,POL S 475,12.0,2.0,17.0
2016,POL S 477,14.0,6.0,43.0
2016,POL S 487,9.0,1.0,11.0
2016,POL S 490A,4.0,0.0,0.0
2016,POL S 490B,2.0,0.0,0.0
2016,POL S 490D,1.0,0.0,0.0
2016,POL S 490E,13.0,1.0,8.0
2016,POL S 491,1.0,0.0,0.0
2016,POL S 496,10.333333333333334,0.0,0.0
2016,POL S 499,7.5,0.0,0.0
2016,PORT 375X,16.0,3.0,19.0
2016,PSYCH 101,594.3333333333334,147.33333333333334,20.333333333333332
2016,PSYCH 102,122.5,15.0,12.5
2016,PSYCH 111,91.5,9.0,9.0
2016,PSYCH 112,50.0,2.5,5.5
2016,PSYCH 131,282.3333333333333,44.0,11.333333333333334
2016,PSYCH 230,402.6666666666667,41.333333333333336,11.0
2016,PSYCH 250,58.0,7.0,12.0
2016,PSYCH 280,336.3333333333333,63.333333333333336,20.666666666666668
2016,PSYCH 280H,12.0,1.0,8.0
2016,PSYCH 291,14.333333333333334,0.3333333333333333,1.3333333333333333
2016,PSYCH 301,143.0,18.333333333333332,10.333333333333334
2016,PSYCH 302,67.66666666666667,5.0,10.333333333333334
2016,PSYCH 310,71.66666666666667,11.333333333333334,19.0
2016,PSYCH 312,77.0,24.0,31.0
2016,PSYCH 313,73.0,14.0,19.0
2016,PSYCH 314,93.5,9.5,10.5
2016,PSYCH 315,72.66666666666667,11.333333333333334,11.333333333333334
2016,PSYCH 316,77.5,18.5,24.0
2016,PSYCH 318,46.0,4.0,9.0
2016,PSYCH 333,35.0,6.5,19.0
2016,PSYCH 335,56.5,3.5,6.0
2016,PSYCH 346,34.0,1.0,3.0
2016,PSYCH 347,28.0,0.0,0.0
2016,PSYCH 348,28.0,4.0,14.0
2016,PSYCH 350,39.0,3.0,8.0
2016,PSYCH 360,91.5,15.0,16.0
2016,PSYCH 380,85.0,24.0,28.0
2016,PSYCH 383,80.5,8.0,10.0
2016,PSYCH 386,59.666666666666664,8.0,13.333333333333334
2016,PSYCH 401,26.0,2.0,8.0
2016,PSYCH 411,28.0,7.0,25.0
2016,PSYCH 413,12.0,2.0,17.0
2016,PSYCH 422,51.0,4.5,8.5
2016,PSYCH 422L,21.5,2.0,12.0
2016,PSYCH 440,72.66666666666667,1.6666666666666667,1.6666666666666667
2016,PSYCH 450,41.0,11.0,27.0
2016,PSYCH 460,109.33333333333333,3.6666666666666665,4.666666666666667
2016,PSYCH 487,11.0,2.0,18.0
2016,PSYCH 488,22.0,6.0,27.0
2016,PSYCH 490,12.5,1.5,12.0
2016,PSYCH 490H,1.5,0.0,0.0
2016,PSYCH 491,103.0,0.3333333333333333,0.3333333333333333
2016,PSYCH 492A,10.333333333333334,0.3333333333333333,2.0
2016,PSYCH 492B,6.0,0.0,0.0
2016,RELIG 205,504.6666666666667,67.66666666666667,12.666666666666666
2016,RELIG 210,308.6666666666667,31.333333333333332,14.666666666666666
2016,RELIG 220,35.0,8.0,23.0
2016,RELIG 242,31.0,1.0,3.0
2016,RELIG 280,34.0,1.0,3.0
2016,RELIG 321,18.0,3.0,17.0
2016,RELIG 324,31.0,3.0,10.0
2016,RELIG 334,13.0,0.0,0.0
2016,RELIG 340,24.0,4.0,17.0
2016,RELIG 344X,7.0,0.0,0.0
2016,RELIG 348,7.0,1.0,14.0
2016,RELIG 350,9.0,3.0,33.0
2016,RELIG 352,24.0,3.0,13.0
2016,RELIG 368X,18.0,2.0,11.0
2016,RELIG 370,23.0,8.0,35.0
2016,RELIG 376A,11.0,0.0,0.0
2016,RELIG 380,35.0,0.0,0.0
2016,RELIG 384,11.0,0.0,0.0
2016,RELIG 490,1.0,0.5,50.0
2016,RUS 101,37.0,8.0,22.0
2016,RUS 102,27.0,0.0,0.0
2016,RUS 201,16.0,3.0,19.0
2016,RUS 202,10.0,0.0,0.0
2016,RUS 370,42.666666666666664,6.333333333333333,9.666666666666666
2016,RUS 375,149.0,25.0,15.5
2016,RUS 378,23.0,3.0,13.0
2016,RUS 499,1.0,0.0,0.0
2016,S E 185,141.0,26.0,18.0
2016,S E 319,72.0,6.5,8.5
2016,S E 329,47.5,0.0,0.0
2016,S E 339,47.0,2.5,6.0
2016,S E 342,11.5,2.0,17.5
2016,S E 409,25.0,0.0,0.0
2016,S E 412,4.0,0.0,0.0
2016,S E 416,22.0,3.0,14.0
2016,S E 417,34.0,2.5,8.0
2016,S E 419,12.0,0.0,0.0
2016,S E 490,1.5,0.0,0.0
2016,S E 491,33.0,0.0,0.0
2016,S E 492,27.0,0.0,0.0
2016,SCM 301,476.3333333333333,44.0,8.0
2016,SCM 340,31.5,1.5,4.5
2016,SCM 424,82.5,8.5,10.0
2016,SCM 440,8.0,1.0,13.0
2016,SCM 450,18.0,1.0,6.0
2016,SCM 453,111.0,14.0,13.0
2016,SCM 453X,87.0,4.0,5.0
2016,SCM 460,71.33333333333333,2.6666666666666665,2.6666666666666665
2016,SCM 461,93.5,3.0,3.5
2016,SCM 466,48.0,3.0,6.0
2016,SCM 486,98.5,4.5,5.0
2016,SCM 487,60.0,0.0,0.0
2016,SCM 490,1.0,0.0,0.0
2016,SCM 491X,19.0,0.0,0.0
2016,SCM 495X,29.0,0.0,0.0
2016,SOC 115,68.5,2.0,3.5
2016,SOC 134,624.3333333333334,124.0,21.666666666666668
2016,SOC 219,157.0,15.0,9.5
2016,SOC 220,22.5,5.5,19.0
2016,SOC 230,39.0,0.0,0.0
2016,SOC 235,41.666666666666664,6.333333333333333,16.666666666666668
2016,SOC 241,5.5,1.0,12.5
2016,SOC 302,74.5,11.0,14.5
2016,SOC 305,50.0,3.0,6.0
2016,SOC 310,46.5,2.5,6.5
2016,SOC 325,48.0,0.0,0.0
2016,SOC 327,74.0,6.666666666666667,9.333333333333334
2016,SOC 328,29.0,4.0,14.0
2016,SOC 330,54.333333333333336,5.0,13.666666666666666
2016,SOC 331,42.333333333333336,8.333333333333334,19.333333333333332
2016,SOC 334,15.333333333333334,4.0,26.0
2016,SOC 340,19.5,0.0,0.0
2016,SOC 341,22.0,1.0,5.0
2016,SOC 345,27.0,0.0,0.0
2016,SOC 348,48.5,15.0,31.0
2016,SOC 351,7.5,0.0,0.0
2016,SOC 352,7.666666666666667,0.3333333333333333,8.333333333333334
2016,SOC 362,3.0,1.0,33.0
2016,SOC 380,29.0,3.0,9.5
2016,SOC 401,51.0,3.5,7.0
2016,SOC 402,12.0,0.0,0.0
2016,SOC 411,20.5,4.0,21.0
2016,SOC 460,1.6666666666666667,0.0,0.0
2016,SOC 484,39.5,2.5,4.0
2016,SOC 485,32.0,3.0,9.0
2016,SOC 490A,2.0,0.0,0.0
2016,SP CM 110,186.0,34.0,18.0
2016,SP CM 212,618.3333333333334,37.666666666666664,5.666666666666667
2016,SP CM 212H,21.0,1.0,5.0
2016,SP CM 216,70.0,5.0,7.0
2016,SP CM 270X,8.0,0.0,0.0
2016,SP CM 275,3.0,1.0,33.0
2016,SP CM 305,12.0,2.0,17.0
2016,SP CM 312,55.666666666666664,1.6666666666666667,2.0
2016,SP CM 313,4.0,0.0,0.0
2016,SP CM 322,20.0,1.0,5.0
2016,SP CM 323,39.333333333333336,3.6666666666666665,11.333333333333334
2016,SP CM 327,29.0,2.0,7.0
2016,SP CM 350,8.0,1.0,13.0
2016,SP CM 412,13.0,0.0,0.0
2016,SP CM 416,22.0,3.0,14.0
2016,SP CM 417,15.0,0.0,0.0
2016,SP CM 490,3.5,0.0,0.0
2016,SP CM 495A,6.0,0.0,0.0
2016,SP CM 495B,2.0,0.0,0.0
2016,SP CM 497,8.0,0.0,0.0
2016,SP CM 499,2.0,0.0,0.0
2016,SP ED 250,200.0,7.5,4.0
2016,SP ED 330,28.0,1.0,4.0
2016,SP ED 334,29.0,1.0,3.0
2016,SP ED 355,12.0,0.0,0.0
2016,SP ED 365,24.0,0.0,0.0
2016,SP ED 368,9.5,0.0,0.0
2016,SP ED 401,57.0,1.0,1.5
2016,SP ED 416,8.5,0.0,0.0
2016,SP ED 436,24.0,0.0,0.0
2016,SP ED 455,12.0,0.0,0.0
2016,SP ED 459,24.0,0.0,0.0
2016,SP ED 460,24.0,0.0,0.0
2016,SP ED 464,24.0,0.0,0.0
2016,SPAN 101,69.0,19.0,30.0
2016,SPAN 102,73.0,14.666666666666666,20.666666666666668
2016,SPAN 201,88.0,11.5,15.0
2016,SPAN 202,64.0,7.0,9.5
2016,SPAN 297,35.0,7.0,20.0
2016,SPAN 301,116.5,12.0,10.5
2016,SPAN 303A,46.0,8.0,17.0
2016,SPAN 303B,44.0,2.0,4.0
2016,SPAN 304,39.0,3.0,9.5
2016,SPAN 314,32.5,4.5,14.0
2016,SPAN 321,26.0,2.0,8.0
2016,SPAN 322,22.0,3.0,16.5
2016,SPAN 323,22.5,6.0,26.5
2016,SPAN 324,26.0,4.0,15.0
2016,SPAN 326,16.0,1.0,6.0
2016,SPAN 332,18.0,1.0,6.0
2016,SPAN 333,15.0,0.0,0.0
2016,SPAN 351,25.0,2.5,10.0
2016,SPAN 352,19.5,1.0,6.0
2016,SPAN 354,13.0,0.0,0.0
2016,SPAN 440,23.0,1.0,4.0
2016,SPAN 445,22.5,0.5,1.5
2016,SPAN 499,1.0,0.0,0.0
2016,STAT 101,412.3333333333333,77.0,21.333333333333332
2016,STAT 104,244.33333333333334,35.666666666666664,18.0
2016,STAT 105,64.66666666666667,16.666666666666668,30.0
2016,STAT 201,46.0,4.0,9.0
2016,STAT 226,509.0,130.0,23.0
2016,STAT 231,83.5,6.5,7.5
2016,STAT 301,93.5,9.5,10.0
2016,STAT 305,288.6666666666667,55.333333333333336,18.333333333333332
2016,STAT 326,241.33333333333334,31.0,13.333333333333334
2016,STAT 330,87.0,9.666666666666666,16.666666666666668
2016,STAT 332,6.0,0.0,0.0
2016,STAT 341,28.5,5.5,22.0
2016,STAT 342,25.0,4.0,15.5
2016,STAT 361,3.0,0.0,0.0
2016,STAT 401,18.333333333333332,3.0,17.333333333333332
2016,STAT 402,24.5,3.5,25.5
2016,STAT 404,19.5,0.5,3.5
2016,STAT 406,1.0,0.0,0.0
2016,STAT 407,26.0,4.0,15.0
2016,STAT 421,24.0,0.0,0.0
2016,STAT 430,6.0,3.0,50.0
2016,STAT 444,1.0,1.0,100.0
2016,STAT 447,1.0,0.0,0.0
2016,STAT 451,18.0,4.0,22.0
2016,STAT 457,15.0,0.0,0.0
2016,STAT 479,26.0,4.0,15.0
2016,STAT 480,39.0,0.0,0.0
2016,STAT 490,2.0,0.0,0.0
2016,T SC 220,40.0,9.0,25.0
2016,T SC 342,10.333333333333334,2.3333333333333335,16.666666666666668
2016,T SC 343,13.0,3.0,23.5
2016,T SC 474,3.5,0.0,0.0
2016,THTRE 106,212.0,37.333333333333336,18.333333333333332
2016,THTRE 110,174.0,12.0,7.0
2016,THTRE 151,22.0,0.0,0.0
2016,THTRE 224,1.0,1.0,100.0
2016,THTRE 250,15.5,0.0,0.0
2016,THTRE 251,64.0,2.0,3.5
2016,THTRE 255,15.5,1.5,9.5
2016,THTRE 263,14.0,2.0,14.0
2016,THTRE 290,2.0,0.0,0.0
2016,THTRE 316,1.0,0.0,0.0
2016,THTRE 351,26.0,3.0,12.0
2016,THTRE 354,13.0,1.0,8.0
2016,THTRE 355,9.0,0.0,0.0
2016,THTRE 357,16.0,0.0,0.0
2016,THTRE 358,43.0,3.0,7.0
2016,THTRE 360,7.0,1.0,14.0
2016,THTRE 365,9.0,1.0,11.0
2016,THTRE 393A,7.0,0.0,0.0
2016,THTRE 393B,10.0,1.0,10.0
2016,THTRE 451,5.0,1.0,20.0
2016,THTRE 455,18.0,0.0,0.0
2016,THTRE 456,11.0,1.0,9.0
2016,THTRE 465,13.0,5.0,38.0
2016,THTRE 466,16.0,1.0,6.0
2016,THTRE 469,1.0,0.0,0.0
2016,THTRE 490,4.5,0.0,0.0
2016,THTRE 499,1.5,0.0,0.0
2016,TSM 110,54.0,2.0,4.0
2016,TSM 111,164.0,7.0,4.0
2016,TSM 115,53.5,6.5,11.0
2016,TSM 116,52.5,7.0,15.5
2016,TSM 201,75.0,1.0,2.0
2016,TSM 210,97.0,18.0,19.5
2016,TSM 216,75.5,14.5,21.5
2016,TSM 240,76.5,3.0,4.0
2016,TSM 270,220.0,20.0,9.0
2016,TSM 310,155.0,0.0,0.0
2016,TSM 322,72.0,7.0,10.0
2016,TSM 322L,29.0,4.0,14.0
2016,TSM 324,27.0,0.0,0.0
2016,TSM 325,47.0,1.0,2.0
2016,TSM 327,27.0,0.0,0.0
2016,TSM 330,82.0,6.0,7.0
2016,TSM 333,123.0,5.0,4.0
2016,TSM 335,78.0,4.0,5.0
2016,TSM 337,70.5,14.5,18.5
2016,TSM 340,46.5,3.0,6.5
2016,TSM 363,86.5,7.0,10.0
2016,TSM 370,164.0,8.0,5.0
2016,TSM 371,26.0,1.0,4.0
2016,TSM 372,15.0,3.0,20.0
2016,TSM 376,57.0,6.0,11.0
2016,TSM 393F,3.0,0.0,0.0
2016,TSM 393J,4.0,0.0,0.0
